uc003ahs.2	chr22	+	30792932	30821277	30802362	30818396	10	30792932,30802330,30803403,30805175,30805414,30806584,30811747,30811936,30812222,30818265,	30793159,30802374,30803592,30805271,30805475,30806668,30811854,30812076,30812392,30821277,	B3KRD8	uc003ahs.2
uc011aky.1	chr22	+	30792932	30821277	30793105	30818396	10	30792932,30795631,30802330,30805175,30805414,30806584,30811747,30811936,30812222,30818265,	30793159,30795707,30802374,30805271,30805475,30806668,30811854,30812076,30812392,30821277,	B7Z8Q1	uc011aky.1
uc003aht.2	chr22	+	30805103	30821277	30805103	30805103	6	30805103,30805414,30806584,30811936,30812222,30818265,	30805271,30805475,30806668,30812076,30812392,30821277,		uc003aht.2
uc003ahu.3	chr22	+	30805175	30820925	30805423	30820803	6	30805175,30805414,30806584,30811747,30811936,30820704,	30805271,30805475,30806668,30811854,30812008,30820925,	NP_203740	uc003ahu.3
uc010gvv.2	chr22	+	30805175	30821277	30805175	30805175	7	30805175,30805414,30806584,30811747,30811936,30812302,30818265,	30805271,30805475,30806668,30811854,30812038,30812392,30821277,		uc010gvv.2
uc010gvw.1	chr22	+	30805175	30824976	30805175	30805175	5	30805175,30805414,30806584,30811747,30824893,	30805271,30805475,30806668,30811791,30824976,		uc010gvw.1
uc010gvx.1	chr22	+	30805175	30825041	30812232	30824717	5	30805175,30805414,30806584,30812222,30824448,	30805271,30805475,30806668,30812392,30825041,		uc010gvx.1
uc003ahv.1	chr22	+	30805175	30825041	30805423	30824521	9	30805175,30805414,30806584,30811747,30811936,30812222,30822704,30823157,30824448,	30805271,30805475,30806668,30811854,30812076,30812392,30822832,30823390,30825041,	B7Z8Q1	uc003ahv.1
uc010gvy.1	chr22	+	30805414	30825041	30805423	30824717	3	30805414,30806584,30824448,	30805475,30806668,30825041,	NP_001003704	uc010gvy.1
uc003ahw.1	chr22	+	30821719	30825041	30821867	30824521	4	30821719,30822704,30823157,30824448,	30821934,30822832,30823390,30825041,	Q9UDX5	uc003ahw.1
uc003ahx.1	chr22	+	30821719	30825041	30821867	30824661	3	30821719,30822704,30824448,	30821934,30822832,30825041,	A6NFQ5	uc003ahx.1
uc003ahy.2	chr22	-	30855216	30868034	30856007	30867945	12	30855216,30857296,30857541,30858072,30860806,30862320,30862968,30864494,30866005,30866198,30866493,30867891,	30856129,30857466,30857681,30858179,30860890,30862381,30863064,30864683,30866065,30866242,30866569,30868034,	Q9UDX4	uc003ahy.2
uc003ahz.2	chr22	-	30855216	30868034	30856007	30864778	14	30855216,30857296,30857541,30858072,30860806,30862320,30862968,30864494,30864775,30866005,30866198,30866493,30867146,30867891,	30856129,30857466,30857681,30858179,30860890,30862381,30863064,30864683,30864945,30866065,30866242,30866569,30867194,30868034,	Q9UDX4	uc003ahz.2
uc003aia.2	chr22	-	30855216	30868034	30856007	30866062	13	30855216,30857296,30857541,30858072,30860806,30862320,30862968,30864494,30866005,30866198,30866493,30867146,30867891,	30856129,30857466,30857681,30858179,30860890,30862381,30863064,30864683,30866065,30866242,30866569,30867264,30868034,	Q9UDX4	uc003aia.2
uc003aib.2	chr22	-	30855216	30868034	30856007	30866062	13	30855216,30857296,30857541,30858072,30860806,30862320,30862968,30864494,30866005,30866198,30866493,30867146,30867891,	30856129,30857466,30857681,30858179,30860890,30862381,30863064,30864683,30866065,30866242,30866569,30867194,30868034,	Q9UDX4	uc003aib.2
uc003aic.1	chr22	-	30877276	30877743	30877276	30877276	1	30877276,	30877743,		uc003aic.1
uc003aid.2	chr22	-	30884897	30901698	30886093	30901598	12	30884897,30887559,30887820,30888035,30888460,30890136,30890852,30891240,30891569,30891914,30899663,30901544,	30886233,30887729,30887960,30888142,30888544,30890197,30890948,30891429,30891629,30891958,30899739,30901698,	B2RMR2	uc003aid.2
uc011akz.1	chr22	-	30884897	30901698	30885863	30901598	12	30884897,30887559,30887820,30888035,30888460,30890136,30890852,30891240,30891569,30891914,30899663,30901544,	30885865,30887729,30887960,30888142,30888544,30890197,30890948,30891429,30891629,30891958,30899739,30901698,	A5D6W7	uc011akz.1
uc003aie.2	chr22	-	30884897	30901698	30886093	30899699	13	30884897,30887559,30887820,30888035,30888460,30890136,30890852,30891240,30891569,30891728,30891914,30899663,30901544,	30886233,30887729,30887960,30888142,30888544,30890197,30890948,30891429,30891629,30891777,30891958,30899739,30901698,	B3KRP9	uc003aie.2
uc003aif.2	chr22	-	30884899	30901698	30886113	30891926	12	30884899,30887559,30887820,30888035,30888460,30890136,30890852,30891240,30891569,30891914,30899663,30901544,	30886277,30887729,30887960,30888142,30888544,30890197,30890948,30891429,30891629,30891958,30899755,30901698,	B3KSF0	uc003aif.2
uc003aig.1	chr22	-	30950623	30956748	30950939	30953379	4	30950623,30953248,30954265,30956727,	30952080,30953388,30954375,30956748,	Q99999	uc003aig.1
uc003aih.1	chr22	-	30950623	30956748	30950939	30953379	3	30950623,30953248,30956727,	30952080,30953388,30956748,	Q99999	uc003aih.1
uc003aii.1	chr22	-	30950623	30960876	30950939	30953379	4	30950623,30953248,30954246,30960811,	30952080,30953388,30954375,30960876,	Q99999	uc003aii.1
uc010gvz.1	chr22	-	30950623	30968817	30950939	30953379	3	30950623,30953248,30968673,	30952080,30953388,30968817,	Q99999	uc010gvz.1
uc003aij.1	chr22	-	30972611	30987894	30973032	30987820	15	30972611,30974823,30975123,30975737,30976039,30976557,30976998,30977320,30977514,30980351,30980532,30983272,30984007,30985177,30987796,	30973116,30974985,30975290,30975922,30976165,30976688,30977088,30977395,30977631,30980441,30980704,30983382,30984161,30985257,30987894,	B2RDF2	uc003aij.1
uc003aik.1	chr22	-	30972611	30987894	30973032	30987820	15	30972611,30974823,30975123,30975737,30976039,30976557,30976998,30977320,30977514,30980351,30980532,30983272,30984007,30985177,30987796,	30973116,30974985,30975290,30975922,30976165,30976673,30977088,30977395,30977631,30980441,30980704,30983382,30984161,30985257,30987894,	O00541-2	uc003aik.1
uc003ail.1	chr22	-	30972611	30987894	30973032	30987820	15	30972611,30974823,30975123,30975737,30976039,30976557,30976998,30977320,30977514,30980402,30980532,30983272,30984007,30985177,30987796,	30973116,30974985,30975290,30975922,30976165,30976688,30977088,30977395,30977631,30980441,30980704,30983382,30984161,30985257,30987894,	B5MCF9	uc003ail.1
uc003aim.1	chr22	-	30972611	30987894	30973032	30987820	15	30972611,30974823,30975123,30975737,30976039,30976557,30976998,30977320,30977514,30980351,30980532,30983272,30984007,30985177,30987796,	30973116,30974982,30975290,30975922,30976165,30976688,30977088,30977395,30977631,30980441,30980704,30983382,30984161,30985257,30987894,	B2RDF2	uc003aim.1
uc003ain.1	chr22	-	30972611	31003000	30973032	30980655	17	30972611,30974823,30975123,30975737,30976039,30976557,30976998,30977320,30977514,30980351,30980532,30983272,30984007,30985177,30988118,31001400,31002795,	30973116,30974985,30975290,30975922,30976165,30976688,30977088,30977395,30977631,30980441,30980704,30983382,30984161,30985257,30988385,31001504,31003000,	B3KXD6	uc003ain.1
uc003aio.1	chr22	-	30972611	31003000	30973032	30980655	17	30972611,30974823,30975123,30975737,30976039,30976557,30976998,30977320,30977514,30980351,30980532,30983272,30984007,30985177,30988118,31001447,31002795,	30973116,30974985,30975290,30975922,30976165,30976688,30977088,30977395,30977631,30980441,30980704,30983382,30984161,30985257,30988385,31001504,31003000,	B3KXD6	uc003aio.1
uc003aip.1	chr22	+	31003160	31023047	31003318	31022508	9	31003160,31006857,31008859,31010335,31011287,31011587,31013316,31018954,31022446,	31003382,31007050,31009029,31010488,31011460,31011774,31013482,31019070,31023047,	P20062	uc003aip.1
uc003aiq.1	chr22	+	31003160	31023047	31003318	31022508	9	31003160,31006857,31008871,31010335,31011287,31011587,31013316,31018954,31022446,	31003382,31007050,31009029,31010488,31011460,31011774,31013482,31019070,31023047,	B5MBX2	uc003aiq.1
uc003air.1	chr22	+	31003160	31023047	31003318	31022508	9	31003160,31006857,31008859,31010335,31011287,31011587,31013316,31018954,31022446,	31003382,31007050,31008948,31010488,31011460,31011774,31013482,31019070,31023047,	Q96FD4	uc003air.1
uc003ais.1	chr22	+	31031792	31043862	31032437	31043018	2	31031792,31042584,	31033056,31043862,	Q6ICL7	uc003ais.1
uc003ait.2	chr22	+	31031792	31065002	31032473	31061544	3	31031792,31061479,31063587,	31033056,31061546,31065002,	Q6ICL7-2	uc003ait.2
uc003aiu.2	chr22	-	31048038	31063872	31059423	31059990	3	31048038,31059390,31063448,	31048284,31060067,31063872,	B3KPA4	uc003aiu.2
uc010gwa.1	chr22	-	31057452	31063872	31057452	31057452	3	31057452,31059825,31063448,	31059715,31060067,31063872,		uc010gwa.1
uc003aiw.1	chr22	-	31058038	31063872	31059423	31059990	2	31058038,31063448,	31060067,31063872,	B3KPA4	uc003aiw.1
uc011ala.1	chr22	+	31089768	31303811	31090047	31302326	15	31089768,31090194,31137147,31266415,31283412,31284209,31285166,31285476,31286714,31289108,31289449,31289624,31289803,31301823,31302183,	31090059,31090331,31137356,31266669,31283605,31284327,31285221,31285623,31286960,31289229,31289553,31289720,31289988,31302056,31303811,	B4DKE4	uc011ala.1
uc010gwc.1	chr22	+	31090067	31303811	31090206	31302326	14	31090067,31137147,31266415,31283412,31284209,31285163,31285476,31286714,31289108,31289449,31289624,31289803,31301823,31302183,	31090331,31137356,31266669,31283605,31284327,31285221,31285623,31286960,31289229,31289553,31289720,31289988,31302056,31303811,	Q6ZN50	uc010gwc.1
uc003aix.1	chr22	+	31090792	31268556	31090896	31268364	4	31090792,31137147,31266415,31268295,	31091540,31137356,31266669,31268556,	NP_110385	uc003aix.1
uc011alb.1	chr22	+	31090792	31302551	31090896	31302220	12	31090792,31137147,31266415,31283412,31284209,31285163,31286714,31289108,31289449,31289624,31289803,31301823,	31091540,31137356,31266669,31283605,31284327,31285221,31286960,31289229,31289553,31289720,31289988,31302551,	B4DFA8	uc011alb.1
uc003aiy.1	chr22	+	31090792	31303811	31090896	31302326	14	31090792,31137147,31266415,31283412,31284209,31285163,31285476,31286714,31289108,31289449,31289624,31289803,31301823,31302183,	31091540,31137356,31266669,31283605,31284327,31285221,31285623,31286960,31289229,31289553,31289720,31289988,31302056,31303811,	B0QYG1	uc003aiy.1
uc003aiz.1	chr22	+	31090792	31303811	31090896	31302326	14	31090792,31137147,31266415,31283412,31284209,31285166,31285476,31286714,31289108,31289449,31289624,31289803,31301823,31302183,	31091540,31137356,31266669,31283605,31284327,31285221,31285623,31286960,31289229,31289553,31289720,31289988,31302056,31303811,	Q0VF99	uc003aiz.1
uc003aja.1	chr22	+	31160239	31303811	31266660	31302326	13	31160239,31266415,31283412,31284209,31285166,31285476,31286714,31289108,31289449,31289624,31289803,31301823,31302183,	31160379,31266669,31283605,31284327,31285221,31285623,31286960,31289229,31289553,31289720,31289988,31302056,31303811,	Q8NA37	uc003aja.1
uc011alc.1	chr22	+	31218502	31302700	31218617	31302326	13	31218502,31266415,31283412,31284209,31285163,31285476,31286714,31289108,31289449,31289624,31289803,31301823,31302180,	31218696,31266669,31283605,31284327,31285221,31285623,31286960,31289229,31289553,31289720,31289988,31302056,31302700,	B4DK24	uc011alc.1
uc003ajb.2	chr22	+	31277667	31303811	31284274	31302326	12	31277667,31283412,31284209,31285163,31285476,31286714,31289108,31289449,31289624,31289803,31301823,31302183,	31277789,31283605,31284327,31285221,31285623,31286960,31289229,31289553,31289720,31289988,31302056,31303811,	Q6ZN50	uc003ajb.2
uc011ald.1	chr22	+	31277667	31303811	31284274	31302326	12	31277667,31283412,31284209,31285166,31285476,31286714,31289108,31289449,31289624,31289803,31301823,31302183,	31277789,31283605,31284327,31285221,31285623,31286960,31289229,31289553,31289720,31289988,31302056,31303811,	B4DTR3	uc011ald.1
uc010gwd.1	chr22	+	31283412	31303811	31284274	31302220	10	31283412,31284209,31285163,31285476,31286714,31289108,31289449,31289624,31301823,31302183,	31283605,31284327,31285221,31285623,31286960,31289229,31289553,31289720,31302056,31303811,	B4DTR3	uc010gwd.1
uc003ajc.2	chr22	+	31318294	31322638	31318433	31320943	2	31318294,31320715,	31318502,31322638,		uc003ajc.2
uc003ajd.2	chr22	+	31318294	31322638	31318294	31318294	3	31318294,31319232,31320715,	31318502,31319409,31322638,		uc003ajd.2
uc003aje.1	chr22	-	31322599	31364187	31322789	31346402	27	31322599,31324005,31328345,31328531,31328875,31329452,31330046,31330767,31331234,31332497,31332918,31333569,31333801,31334051,31335607,31335945,31336744,31337419,31337877,31338098,31342327,31345737,31346362,31352748,31354626,31359210,31363051,	31322858,31324194,31328439,31328756,31329017,31329507,31330178,31331148,31331309,31332630,31333024,31333698,31333956,31334192,31335693,31336028,31336824,31337545,31337989,31338258,31342436,31345828,31346431,31352783,31354680,31359320,31364187,	B2RNB1	uc003aje.1
uc003ajf.1	chr22	+	31365633	31369587	31365633	31365633	2	31365633,31368909,	31367765,31369587,		uc003ajf.1
uc003ajg.2	chr22	+	31365633	31375377	31365633	31365633	3	31365633,31368840,31371155,	31367765,31369587,31375377,		uc003ajg.2
uc003ajh.2	chr22	+	31365633	31375377	31365633	31365633	3	31365633,31368840,31371155,	31367765,31369573,31375377,		uc003ajh.2
uc003aji.2	chr22	+	31365633	31375377	31365633	31365633	4	31365633,31368033,31368909,31371155,	31367765,31368158,31369587,31375377,		uc003aji.2
uc003ajj.2	chr22	+	31368248	31375377	31368248	31368248	2	31368248,31371155,	31369587,31375377,		uc003ajj.2
uc003ajk.1	chr22	+	31477304	31500609	31479244	31497015	21	31477304,31479164,31483950,31484498,31484684,31484857,31485684,31486093,31486793,31486946,31487660,31491288,31491519,31492718,31492983,31493254,31494652,31495047,31495730,31496870,31500301,	31477442,31479295,31484099,31484592,31484763,31484955,31486005,31486166,31486865,31487468,31487833,31491441,31491595,31492883,31493046,31493324,31494826,31495165,31495882,31497035,31500609,	NP_599031	uc003ajk.1
uc003ajl.1	chr22	+	31477304	31500609	31479244	31500452	20	31477304,31479164,31483950,31484498,31484684,31484857,31485684,31486093,31486793,31486946,31487660,31491288,31491519,31492718,31492983,31493254,31494652,31495047,31495730,31500301,	31477442,31479295,31484099,31484592,31484763,31484955,31486005,31486166,31486865,31487468,31487833,31491441,31491595,31492883,31493046,31493324,31494826,31495165,31495882,31500609,	NP_008863	uc003ajl.1
uc003ajm.1	chr22	+	31477304	31500609	31479244	31500452	21	31477304,31479164,31483950,31484498,31484684,31484857,31485684,31486093,31486793,31486946,31487660,31491288,31491519,31492718,31492983,31493254,31494652,31495047,31495730,31496870,31500301,	31477442,31479295,31484099,31484592,31484763,31484955,31486005,31486166,31486865,31487468,31487833,31491441,31491595,31492883,31493046,31493324,31494826,31495165,31495882,31496939,31500609,	NP_599032	uc003ajm.1
uc011ale.1	chr22	+	31478845	31500609	31478906	31500452	21	31478845,31479164,31483950,31484498,31484684,31484857,31485684,31486093,31486793,31486946,31487660,31489769,31491288,31491519,31492718,31492983,31493254,31494652,31495047,31495730,31500301,	31478988,31479295,31484099,31484592,31484763,31484955,31486005,31486166,31486865,31487468,31487833,31489862,31491441,31491595,31492883,31493046,31493324,31494826,31495165,31495882,31500609,	B4E229	uc011ale.1
uc011alf.1	chr22	+	31480981	31500609	31481058	31497015	20	31480981,31483950,31484498,31484684,31484857,31485684,31486093,31486793,31486946,31487660,31491288,31491519,31492718,31492983,31493254,31494652,31495047,31495730,31496870,31500301,	31481277,31484099,31484592,31484763,31484955,31486005,31486166,31486865,31487468,31487833,31491441,31491595,31492883,31493046,31493324,31494826,31495165,31495882,31497035,31500609,	B4DI56	uc011alf.1
uc003ajn.1	chr22	+	31482486	31500609	31483923	31497015	20	31482486,31484498,31484684,31484857,31485684,31486093,31486793,31486946,31487660,31489769,31491288,31491519,31492718,31492983,31493254,31494652,31495047,31495730,31496870,31500301,	31484099,31484592,31484763,31484955,31486005,31486166,31486865,31487468,31487833,31489862,31491441,31491595,31492883,31493046,31493324,31494826,31495165,31495882,31497035,31500609,	B5MC56	uc003ajn.1
uc011alg.1	chr22	+	31486946	31500609	31491288	31497015	11	31486946,31491288,31491519,31492718,31492983,31493254,31494652,31495047,31495730,31496870,31500301,	31487468,31491441,31491595,31492883,31493046,31493324,31494826,31495165,31495882,31497035,31500609,	B4DVY5	uc011alg.1
uc003ajo.1	chr22	+	31489343	31500609	31489433	31497015	9	31489343,31491288,31491519,31493254,31494652,31495047,31495730,31496870,31500301,	31489862,31491441,31491595,31493324,31494826,31495165,31495882,31497035,31500609,	B5MCI0	uc003ajo.1
uc011alh.1	chr22	+	31489353	31492883	31489353	31489353	5	31489353,31489769,31491288,31491519,31491837,	31489654,31489862,31491441,31491595,31492883,		uc011alh.1
uc010gwe.1	chr22	+	31489769	31500609	31491288	31497015	9	31489769,31491288,31491519,31493254,31494652,31495047,31495730,31496870,31500301,	31489862,31491441,31491595,31493324,31494826,31495165,31495882,31497035,31500609,	B5MBZ4	uc010gwe.1
uc003ajp.1	chr22	+	31497861	31500743	31497861	31497861	2	31497861,31498258,	31497984,31500743,		uc003ajp.1
uc011ali.1	chr22	-	31500764	31503551	31500955	31503491	6	31500764,31501193,31501643,31501915,31501939,31503362,	31501114,31501272,31501678,31501936,31501951,31503551,	Q8WWX9	uc011ali.1
uc011alj.1	chr22	-	31500764	31516055	31500764	31500764	7	31500764,31501193,31501643,31501915,31503362,31503669,31515868,	31501114,31501272,31501678,31501951,31503519,31503872,31516055,		uc011alj.1
uc010gwf.2	chr22	+	31503960	31523236	31519000	31523035	7	31503960,31507914,31518908,31520830,31522361,31522598,31522906,	31504094,31508195,31519105,31521996,31522475,31522707,31523236,	Q15735	uc010gwf.2
uc003ajt.3	chr22	+	31518908	31530682	31519000	31530405	13	31518908,31520830,31522361,31522598,31522906,31523342,31523936,31524199,31524456,31529083,31529391,31529595,31529898,	31519105,31520892,31522475,31522707,31523023,31523518,31524048,31524309,31524640,31529221,31529469,31529700,31530682,	Q15735-3	uc003ajt.3
uc003ajv.3	chr22	+	31518908	31530682	31521826	31530405	15	31518908,31520127,31520830,31521818,31522361,31522598,31522906,31523342,31523936,31524199,31524456,31529083,31529391,31529595,31529898,	31519105,31520249,31520892,31521996,31522475,31522707,31523023,31523518,31524048,31524309,31524640,31529221,31529469,31529700,31530682,	B3KS54	uc003ajv.3
uc003ajs.3	chr22	+	31518908	31530682	31521826	31530405	14	31518908,31520830,31521818,31522361,31522598,31522906,31523342,31523936,31524199,31524456,31529083,31529391,31529595,31529898,	31519105,31520892,31521996,31522475,31522707,31523023,31523518,31524048,31524309,31524640,31529221,31529469,31529700,31530682,	B3KS54	uc003ajs.3
uc011alk.1	chr22	+	31518908	31530682	31520926	31530405	14	31518908,31520127,31520830,31522361,31522598,31522906,31523342,31523936,31524199,31524456,31529083,31529391,31529595,31529898,	31519105,31520249,31521996,31522475,31522707,31523023,31523518,31524048,31524309,31524640,31529221,31529469,31529700,31530682,	B4DF95	uc011alk.1
uc003aju.3	chr22	+	31518908	31530682	31519000	31530405	13	31518908,31520830,31522361,31522598,31522906,31523342,31523936,31524199,31524456,31529083,31529391,31529595,31529898,	31519105,31521996,31522475,31522707,31523023,31523518,31524048,31524309,31524640,31529221,31529469,31529700,31530682,	Q15735	uc003aju.3
uc010gwg.2	chr22	+	31518908	31530682	31522395	31530405	12	31518908,31522279,31522598,31522906,31523342,31523936,31524199,31524456,31529083,31529391,31529595,31529898,	31519105,31522475,31522707,31523023,31523518,31524048,31524309,31524640,31529221,31529469,31529700,31530682,	Q15735-3	uc010gwg.2
uc003ajw.2	chr22	+	31518908	31530682	31523423	31529736	8	31518908,31522361,31522598,31523936,31524199,31524456,31529083,31529595,	31519105,31522475,31523518,31524048,31524309,31524640,31529221,31530682,	B5MCL8	uc003ajw.2
uc003ajx.2	chr22	+	31523774	31530682	31524205	31530405	7	31523774,31524199,31524456,31529083,31529391,31529595,31529898,	31524048,31524309,31524640,31529221,31529469,31529700,31530682,	B5MBZ3	uc003ajx.2
uc003ajy.2	chr22	+	31523774	31530682	31524205	31530405	6	31523774,31524199,31524456,31529083,31529595,31529898,	31524048,31524309,31524640,31529221,31529700,31530682,	B5MCL8	uc003ajy.2
uc003ajz.2	chr22	+	31523787	31530682	31523980	31530405	6	31523787,31524456,31529083,31529391,31529595,31529898,	31524309,31524640,31529221,31529469,31529700,31530682,	Q15735-3	uc003ajz.2
uc003aka.2	chr22	-	31530793	31536469	31531708	31536340	7	31530793,31532668,31532893,31533695,31534261,31534652,31535826,	31531922,31532785,31533026,31533979,31534396,31534785,31536469,	NP_056530	uc003aka.2
uc010gwh.2	chr22	+	31556137	31602998	31556137	31556137	8	31556137,31583032,31588669,31591454,31592921,31597483,31600474,31601362,	31556289,31583256,31588688,31591567,31592976,31597601,31600952,31602998,		uc010gwh.2
uc011all.1	chr22	+	31556137	31603004	31583080	31600572	8	31556137,31583032,31588669,31591454,31592921,31597483,31600474,31601151,	31556289,31583256,31588688,31591567,31592976,31597601,31600952,31603004,	A8K5C1	uc011all.1
uc003akb.2	chr22	+	31556137	31603004	31583080	31600572	7	31556137,31583032,31588669,31591454,31592921,31597483,31600474,	31556289,31583256,31588688,31591567,31592976,31597601,31603004,	A8K5C1	uc003akb.2
uc011alm.1	chr22	+	31556137	31603004	31583153	31600572	6	31556137,31583032,31588669,31592921,31597483,31600474,	31556289,31583256,31588688,31592976,31597601,31603004,	B4DMD6	uc011alm.1
uc003akc.2	chr22	+	31556137	31603004	31583153	31600572	7	31556137,31578954,31583032,31588669,31592921,31597483,31600474,	31556289,31579052,31583256,31588688,31592976,31597601,31603004,	B4DMD6	uc003akc.2
uc003ake.2	chr22	+	31556137	31603004	31583080	31600572	5	31556137,31583032,31588669,31597483,31600474,	31556289,31583256,31588688,31597601,31603004,	A9X3T8	uc003ake.2
uc003akf.1	chr22	-	31601248	31601602	31601248	31601248	1	31601248,	31601602,		uc003akf.1
uc003akg.2	chr22	+	31608249	31673623	31654409	31673126	15	31608249,31654276,31655106,31655874,31658119,31658580,31661931,31662969,31663761,31664129,31667121,31668515,31669437,31671136,31672774,	31608410,31654412,31655216,31656063,31658225,31658777,31662118,31663056,31663893,31664186,31667187,31668690,31669493,31671294,31673623,	B5MC51	uc003akg.2
uc003akh.2	chr22	+	31608249	31676064	31608394	31674427	16	31608249,31621705,31654276,31655106,31655874,31658119,31658580,31661931,31662969,31663761,31664129,31667121,31668515,31669437,31671136,31674282,	31608410,31621805,31654412,31655216,31656063,31658225,31658777,31662118,31663056,31663893,31664186,31667187,31668690,31669493,31671294,31676064,	A8K6H5	uc003akh.2
uc003aki.2	chr22	+	31608249	31676064	31608394	31674427	11	31608249,31621705,31661931,31662969,31663761,31664129,31667121,31668515,31669437,31671136,31674282,	31608410,31621805,31662118,31663056,31663893,31664186,31667187,31668690,31669493,31671294,31676064,	B4DYR0	uc003aki.2
uc003akj.2	chr22	+	31644347	31673623	31644702	31673126	15	31644347,31654276,31655106,31655874,31658119,31658580,31661931,31662969,31663761,31664129,31667121,31668515,31669437,31671136,31672774,	31644755,31654412,31655216,31656063,31658225,31658777,31662118,31663056,31663893,31664186,31667187,31668690,31669493,31671294,31673623,	Q7L3H5	uc003akj.2
uc003akk.2	chr22	+	31644347	31676064	31644702	31674427	15	31644347,31654276,31655106,31655874,31658119,31658580,31661931,31662969,31663761,31664129,31667121,31668515,31669437,31671136,31674282,	31644755,31654412,31655216,31656063,31658225,31658777,31662118,31663056,31663893,31664186,31667187,31668690,31669493,31671294,31676064,	Q9UFU0	uc003akk.2
uc011aln.1	chr22	+	31644347	31676064	31654409	31674427	15	31644347,31654284,31655106,31655874,31658119,31658580,31661931,31662969,31663761,31664129,31667121,31668515,31669437,31671136,31674282,	31644755,31654412,31655216,31656063,31658225,31658777,31662118,31663056,31663893,31664186,31667187,31668690,31669493,31671294,31676064,	B4DR56	uc011aln.1
uc003akl.2	chr22	-	31677579	31686712	31677579	31677579	4	31677579,31685300,31685484,31685918,	31679274,31685379,31685685,31686712,		uc003akl.2
uc003akm.2	chr22	-	31677579	31688520	31679069	31688330	6	31677579,31685300,31685484,31686950,31687165,31688260,	31679274,31685379,31685685,31687070,31687282,31688520,	Q96FE7	uc003akm.2
uc011alo.1	chr22	-	31677579	31688520	31679260	31688330	5	31677579,31685484,31686950,31687165,31688260,	31679274,31685685,31687070,31687282,31688520,	B4DRR9	uc011alo.1
uc003akn.2	chr22	-	31677579	31688520	31679069	31688272	6	31677579,31685300,31685484,31686950,31687165,31688260,	31679274,31685379,31685683,31687070,31687282,31688520,	Q96FE7	uc003akn.2
uc003ako.2	chr22	-	31685023	31688520	31685182	31688330	5	31685023,31685484,31686950,31687165,31688260,	31685379,31685685,31687070,31687282,31688520,	Q96FE7-2	uc003ako.2
uc003akp.2	chr22	-	31721790	31742249	31723261	31741588	5	31721790,31724772,31731677,31738882,31740317,	31723295,31724845,31731849,31738946,31742249,	Q9HBE1-2	uc003akp.2
uc003akq.2	chr22	-	31721790	31742249	31722876	31741588	5	31721790,31724772,31731677,31738882,31740317,	31723295,31724910,31731849,31738946,31742249,	Q9HBE1	uc003akq.2
uc003akr.2	chr22	-	31721790	31742249	31722876	31741588	4	31721790,31731677,31738882,31740317,	31723295,31731849,31738946,31742249,	Q9HBE1-3	uc003akr.2
uc003aks.2	chr22	-	31736666	31742249	31737390	31741588	3	31736666,31738882,31740317,	31737669,31738946,31742249,	Q9HBE1-4	uc003aks.2
uc003akt.2	chr22	+	31742871	31744502	31742923	31743328	1	31742871,	31744502,	Q6ICM0	uc003akt.2
uc003aku.2	chr22	+	31795538	31830171	31795669	31829957	9	31795538,31796605,31799014,31806997,31816241,31819265,31822600,31823045,31829857,	31795711,31796729,31799190,31807067,31816411,31819396,31822768,31823168,31830171,	B2RDS8	uc003aku.2
uc003akv.1	chr22	+	31831222	31834552	31831222	31831222	1	31831222,	31834552,		uc003akv.1
uc003akw.1	chr22	-	31835354	31847246	31835865	31846325	9	31835354,31836689,31837759,31838947,31840591,31843411,31844138,31845333,31846274,	31836107,31836854,31838104,31839080,31840676,31843554,31844218,31845517,31847246,	B1AKL3	uc003akw.1
uc003akx.1	chr22	-	31835354	31851973	31835865	31851973	11	31835354,31836689,31837759,31838947,31840591,31843411,31844138,31845333,31850129,31851121,31851837,	31836107,31836854,31838104,31839080,31840676,31843551,31844218,31845517,31850362,31851301,31851973,	B4DR76	uc003akx.1
uc003aky.1	chr22	-	31835354	31851973	31835865	31851973	12	31835354,31836689,31837759,31838947,31840591,31843411,31844138,31845333,31846274,31850129,31851121,31851837,	31836107,31836854,31838104,31839080,31840676,31843554,31844218,31845517,31846346,31850362,31851301,31851973,	Q9NRA8	uc003aky.1
uc003akz.1	chr22	-	31835354	31885513	31835865	31884704	19	31835354,31836689,31837759,31838947,31840591,31843411,31844138,31845333,31846274,31850129,31851121,31851837,31854460,31858917,31859666,31864160,31867829,31884608,31885376,	31836107,31836854,31838104,31839080,31840676,31843551,31844218,31845517,31846346,31850362,31851301,31851973,31854636,31859119,31859953,31864288,31867903,31884731,31885513,	Q9NRA8	uc003akz.1
uc003ala.1	chr22	-	31835354	31885704	31835865	31884704	19	31835354,31836689,31837759,31838947,31840591,31843411,31844138,31845333,31846274,31850129,31851121,31851837,31854460,31858917,31859666,31864160,31867829,31884608,31885679,	31836107,31836854,31838104,31839080,31840676,31843551,31844218,31845517,31846346,31850362,31851301,31851973,31854636,31859119,31859953,31864288,31867903,31884731,31885704,	NP_062817	uc003ala.1
uc003alb.1	chr22	-	31835354	31885704	31835865	31884704	17	31835354,31836689,31837759,31838947,31840591,31843411,31844138,31845333,31846274,31850165,31851121,31851837,31854460,31864160,31867829,31884608,31885679,	31836107,31836854,31838104,31839080,31840676,31843554,31844218,31845517,31846346,31850362,31851301,31851973,31854636,31864288,31867903,31884731,31885704,	B1AKL3	uc003alb.1
